Case_ID,Timestamp,Activity
case_id580069170,2024-10-01T23:13:10+01:00,c
case_id580069170,2024-10-01T23:13:10+01:00,d
case_id580069170,2024-10-01T23:13:10+01:00,b
case_id580069170,2024-10-01T23:13:10+01:00,e
case_id580069170,2024-10-01T23:13:10+01:00,F
case_id580069170,2024-10-01T23:13:10+01:00,f
case_id580069170,2024-10-01T23:13:10+01:00,D
case_id580069170,2024-10-01T23:13:10+01:00,K
case_id580069170,2024-10-01T23:13:10+01:00,E
case_id580069170,2024-10-01T23:13:10+01:00,A
case_id1163594416,2024-10-01T23:13:10+01:00,c
case_id1163594416,2024-10-01T23:13:10+01:00,b
case_id1163594416,2024-10-01T23:13:10+01:00,e
case_id1163594416,2024-10-01T23:13:10+01:00,a
case_id1163594416,2024-10-01T23:13:10+01:00,g
case_id1163594416,2024-10-01T23:13:10+01:00,F
case_id1163594416,2024-10-01T23:13:10+01:00,f
case_id1163594416,2024-10-01T23:13:10+01:00,d
case_id1163594416,2024-10-01T23:13:10+01:00,K
case_id1163594416,2024-10-01T23:13:10+01:00,D
case_id1163594416,2024-10-01T23:13:10+01:00,E
case_id1163594416,2024-10-01T23:13:10+01:00,A
case_id1396645634,2024-10-01T23:13:10+01:00,d
case_id1396645634,2024-10-01T23:13:10+01:00,c
case_id1396645634,2024-10-01T23:13:10+01:00,g
case_id1396645634,2024-10-01T23:13:10+01:00,b
case_id1396645634,2024-10-01T23:13:10+01:00,f
case_id1396645634,2024-10-01T23:13:10+01:00,a
case_id1396645634,2024-10-01T23:13:10+01:00,e
case_id1396645634,2024-10-01T23:13:10+01:00,F
case_id1396645634,2024-10-01T23:13:10+01:00,K
case_id1396645634,2024-10-01T23:13:10+01:00,E
case_id1396645634,2024-10-01T23:13:10+01:00,D
case_id1396645634,2024-10-01T23:13:10+01:00,A
case_id1680719705,2024-10-01T23:13:10+01:00,g
case_id1680719705,2024-10-01T23:13:10+01:00,c
case_id1680719705,2024-10-01T23:13:10+01:00,a
case_id1680719705,2024-10-01T23:13:10+01:00,e
case_id1680719705,2024-10-01T23:13:10+01:00,d
case_id1680719705,2024-10-01T23:13:10+01:00,f
case_id1680719705,2024-10-01T23:13:10+01:00,F
case_id1680719705,2024-10-01T23:13:10+01:00,b
case_id1680719705,2024-10-01T23:13:10+01:00,D
case_id1680719705,2024-10-01T23:13:10+01:00,K
case_id1680719705,2024-10-01T23:13:10+01:00,E
case_id1680719705,2024-10-01T23:13:10+01:00,A
case_id10373526,2024-10-01T23:13:10+01:00,c
case_id10373526,2024-10-01T23:13:10+01:00,e
case_id10373526,2024-10-01T23:13:10+01:00,f
case_id10373526,2024-10-01T23:13:10+01:00,d
case_id10373526,2024-10-01T23:13:10+01:00,F
case_id10373526,2024-10-01T23:13:10+01:00,g
case_id10373526,2024-10-01T23:13:10+01:00,K
case_id10373526,2024-10-01T23:13:10+01:00,a
case_id10373526,2024-10-01T23:13:10+01:00,E
case_id10373526,2024-10-01T23:13:10+01:00,D
case_id10373526,2024-10-01T23:13:10+01:00,A
case_id1332389527,2024-10-01T23:13:10+01:00,b
case_id1332389527,2024-10-01T23:13:10+01:00,c
case_id1332389527,2024-10-01T23:13:10+01:00,e
case_id1332389527,2024-10-01T23:13:10+01:00,g
case_id1332389527,2024-10-01T23:13:10+01:00,F
case_id1332389527,2024-10-01T23:13:10+01:00,a
case_id1332389527,2024-10-01T23:13:10+01:00,d
case_id1332389527,2024-10-01T23:13:10+01:00,f
case_id1332389527,2024-10-01T23:13:10+01:00,D
case_id1332389527,2024-10-01T23:13:10+01:00,K
case_id1332389527,2024-10-01T23:13:10+01:00,E
case_id1332389527,2024-10-01T23:13:10+01:00,A
case_id1708594746,2024-10-01T23:13:10+01:00,a
case_id1708594746,2024-10-01T23:13:10+01:00,g
case_id1708594746,2024-10-01T23:13:10+01:00,D
case_id1708594746,2024-10-01T23:13:10+01:00,e
case_id1708594746,2024-10-01T23:13:10+01:00,d
case_id1708594746,2024-10-01T23:13:10+01:00,b
case_id1708594746,2024-10-01T23:13:10+01:00,F
case_id1708594746,2024-10-01T23:13:10+01:00,c
