Case_ID,Timestamp,Activity
case_id567292660,2024-10-01T23:13:09+01:00,E
case_id567292660,2024-10-01T23:13:09+01:00,A
case_id603450731,2024-10-01T23:13:09+01:00,e
case_id603450731,2024-10-01T23:13:09+01:00,F
case_id603450731,2024-10-01T23:13:09+01:00,f
case_id603450731,2024-10-01T23:13:09+01:00,g
case_id603450731,2024-10-01T23:13:09+01:00,K
case_id603450731,2024-10-01T23:13:09+01:00,E
case_id603450731,2024-10-01T23:13:09+01:00,A
case_id1249721016,2024-10-01T23:13:09+01:00,e
case_id1249721016,2024-10-01T23:13:09+01:00,F
case_id1249721016,2024-10-01T23:13:09+01:00,f
case_id1249721016,2024-10-01T23:13:09+01:00,g
case_id1249721016,2024-10-01T23:13:09+01:00,K
case_id1249721016,2024-10-01T23:13:09+01:00,E
case_id1249721016,2024-10-01T23:13:09+01:00,A
case_id598407247,2024-10-01T23:13:09+01:00,e
case_id598407247,2024-10-01T23:13:09+01:00,F
case_id598407247,2024-10-01T23:13:09+01:00,f
case_id598407247,2024-10-01T23:13:09+01:00,g
case_id598407247,2024-10-01T23:13:09+01:00,K
case_id598407247,2024-10-01T23:13:09+01:00,E
case_id598407247,2024-10-01T23:13:09+01:00,A
case_id797733299,2024-10-01T23:13:09+01:00,e
case_id797733299,2024-10-01T23:13:09+01:00,F
case_id797733299,2024-10-01T23:13:09+01:00,f
case_id797733299,2024-10-01T23:13:09+01:00,g
case_id797733299,2024-10-01T23:13:09+01:00,K
case_id797733299,2024-10-01T23:13:09+01:00,E
case_id797733299,2024-10-01T23:13:09+01:00,A
case_id1220957956,2024-10-01T23:13:09+01:00,e
case_id1220957956,2024-10-01T23:13:09+01:00,F
case_id1220957956,2024-10-01T23:13:09+01:00,f
case_id1220957956,2024-10-01T23:13:09+01:00,g
case_id1220957956,2024-10-01T23:13:09+01:00,K
case_id1220957956,2024-10-01T23:13:09+01:00,E
case_id1220957956,2024-10-01T23:13:09+01:00,A
case_id1477670928,2024-10-01T23:13:09+01:00,e
case_id1477670928,2024-10-01T23:13:09+01:00,F
case_id1477670928,2024-10-01T23:13:09+01:00,f
case_id1477670928,2024-10-01T23:13:09+01:00,g
case_id1477670928,2024-10-01T23:13:09+01:00,K
case_id1477670928,2024-10-01T23:13:09+01:00,E
case_id1477670928,2024-10-01T23:13:09+01:00,A
case_id1780071664,2024-10-01T23:13:09+01:00,e
case_id1780071664,2024-10-01T23:13:09+01:00,F
case_id1780071664,2024-10-01T23:13:09+01:00,f
case_id1780071664,2024-10-01T23:13:09+01:00,g
case_id1780071664,2024-10-01T23:13:09+01:00,K
case_id1780071664,2024-10-01T23:13:09+01:00,E
case_id1780071664,2024-10-01T23:13:09+01:00,A
case_id1591850343,2024-10-01T23:13:09+01:00,e
case_id1591850343,2024-10-01T23:13:09+01:00,F
case_id1591850343,2024-10-01T23:13:09+01:00,f
case_id1591850343,2024-10-01T23:13:09+01:00,g
case_id1591850343,2024-10-01T23:13:09+01:00,K
case_id1591850343,2024-10-01T23:13:09+01:00,E
case_id1591850343,2024-10-01T23:13:09+01:00,A
case_id782417832,2024-10-01T23:13:09+01:00,e
case_id782417832,2024-10-01T23:13:09+01:00,F
case_id782417832,2024-10-01T23:13:09+01:00,f
case_id782417832,2024-10-01T23:13:09+01:00,g
case_id782417832,2024-10-01T23:13:09+01:00,K
case_id782417832,2024-10-01T23:13:09+01:00,E
case_id782417832,2024-10-01T23:13:09+01:00,A
case_id1023095538,2024-10-01T23:13:09+01:00,e
case_id1023095538,2024-10-01T23:13:09+01:00,F
case_id1023095538,2024-10-01T23:13:09+01:00,f
case_id1023095538,2024-10-01T23:13:09+01:00,g
case_id1023095538,2024-10-01T23:13:09+01:00,K
case_id1023095538,2024-10-01T23:13:09+01:00,E
case_id1023095538,2024-10-01T23:13:09+01:00,A
case_id299564242,2024-10-01T23:13:09+01:00,e
case_id299564242,2024-10-01T23:13:09+01:00,F
case_id299564242,2024-10-01T23:13:09+01:00,f
case_id299564242,2024-10-01T23:13:09+01:00,g
case_id299564242,2024-10-01T23:13:09+01:00,K
case_id299564242,2024-10-01T23:13:09+01:00,E
case_id299564242,2024-10-01T23:13:09+01:00,A
case_id1385760865,2024-10-01T23:13:09+01:00,e
case_id1385760865,2024-10-01T23:13:09+01:00,F
case_id1385760865,2024-10-01T23:13:09+01:00,f
case_id1385760865,2024-10-01T23:13:09+01:00,g
case_id1385760865,2024-10-01T23:13:09+01:00,K
case_id1385760865,2024-10-01T23:13:09+01:00,E
case_id1385760865,2024-10-01T23:13:09+01:00,A
case_id1991970451,2024-10-01T23:13:09+01:00,e
case_id1991970451,2024-10-01T23:13:09+01:00,F
case_id1991970451,2024-10-01T23:13:09+01:00,f
case_id1991970451,2024-10-01T23:13:09+01:00,g
case_id1991970451,2024-10-01T23:13:09+01:00,K
case_id1991970451,2024-10-01T23:13:09+01:00,E
case_id1991970451,2024-10-01T23:13:09+01:00,A
case_id1222841075,2024-10-01T23:13:09+01:00,e
case_id1222841075,2024-10-01T23:13:09+01:00,F
case_id1222841075,2024-10-01T23:13:09+01:00,f
case_id1222841075,2024-10-01T23:13:09+01:00,g
case_id1222841075,2024-10-01T23:13:09+01:00,K
case_id1222841075,2024-10-01T23:13:09+01:00,E
case_id1222841075,2024-10-01T23:13:09+01:00,A
case_id1146354620,2024-10-01T23:13:09+01:00,e
case_id1146354620,2024-10-01T23:13:09+01:00,F
case_id1146354620,2024-10-01T23:13:09+01:00,f
case_id1146354620,2024-10-01T23:13:09+01:00,g
case_id1146354620,2024-10-01T23:13:09+01:00,K
case_id1146354620,2024-10-01T23:13:09+01:00,E
case_id1146354620,2024-10-01T23:13:09+01:00,A
case_id255611398,2024-10-01T23:13:09+01:00,e
case_id255611398,2024-10-01T23:13:09+01:00,F
case_id255611398,2024-10-01T23:13:09+01:00,f
case_id255611398,2024-10-01T23:13:09+01:00,g
case_id255611398,2024-10-01T23:13:09+01:00,K
case_id255611398,2024-10-01T23:13:09+01:00,E
case_id255611398,2024-10-01T23:13:09+01:00,A
case_id1435089998,2024-10-01T23:13:09+01:00,e
case_id1435089998,2024-10-01T23:13:09+01:00,F
case_id1435089998,2024-10-01T23:13:09+01:00,f
case_id1435089998,2024-10-01T23:13:09+01:00,g
case_id1435089998,2024-10-01T23:13:09+01:00,K
case_id1435089998,2024-10-01T23:13:09+01:00,E
case_id1435089998,2024-10-01T23:13:09+01:00,A
case_id384855141,2024-10-01T23:13:09+01:00,e
case_id384855141,2024-10-01T23:13:09+01:00,F
case_id384855141,2024-10-01T23:13:09+01:00,f
case_id384855141,2024-10-01T23:13:09+01:00,g
case_id384855141,2024-10-01T23:13:09+01:00,K
case_id384855141,2024-10-01T23:13:09+01:00,E
case_id384855141,2024-10-01T23:13:09+01:00,A
case_id370067407,2024-10-01T23:13:09+01:00,e
case_id370067407,2024-10-01T23:13:09+01:00,F
case_id370067407,2024-10-01T23:13:09+01:00,f
case_id370067407,2024-10-01T23:13:09+01:00,g
case_id370067407,2024-10-01T23:13:09+01:00,K
case_id370067407,2024-10-01T23:13:09+01:00,E
case_id370067407,2024-10-01T23:13:09+01:00,A
case_id273535604,2024-10-01T23:13:09+01:00,e
case_id273535604,2024-10-01T23:13:09+01:00,F
case_id273535604,2024-10-01T23:13:09+01:00,f
case_id273535604,2024-10-01T23:13:09+01:00,g
case_id273535604,2024-10-01T23:13:09+01:00,K
case_id273535604,2024-10-01T23:13:09+01:00,E
case_id273535604,2024-10-01T23:13:09+01:00,A
case_id1858390566,2024-10-01T23:13:09+01:00,e
case_id1858390566,2024-10-01T23:13:09+01:00,F
case_id1858390566,2024-10-01T23:13:09+01:00,f
case_id1858390566,2024-10-01T23:13:09+01:00,g
case_id1858390566,2024-10-01T23:13:09+01:00,K
case_id1858390566,2024-10-01T23:13:09+01:00,E
case_id1858390566,2024-10-01T23:13:09+01:00,A
case_id1914665916,2024-10-01T23:13:09+01:00,e
case_id1914665916,2024-10-01T23:13:09+01:00,F
case_id1914665916,2024-10-01T23:13:09+01:00,f
case_id1914665916,2024-10-01T23:13:09+01:00,g
case_id1914665916,2024-10-01T23:13:09+01:00,K
case_id1914665916,2024-10-01T23:13:09+01:00,E
case_id1914665916,2024-10-01T23:13:09+01:00,A
case_id1793470739,2024-10-01T23:13:09+01:00,e
case_id1793470739,2024-10-01T23:13:09+01:00,F
case_id1793470739,2024-10-01T23:13:09+01:00,f
case_id1793470739,2024-10-01T23:13:09+01:00,g
case_id1793470739,2024-10-01T23:13:09+01:00,K
case_id1793470739,2024-10-01T23:13:09+01:00,E
case_id1793470739,2024-10-01T23:13:09+01:00,A
case_id1398986503,2024-10-01T23:13:09+01:00,e
case_id1398986503,2024-10-01T23:13:09+01:00,F
case_id1398986503,2024-10-01T23:13:09+01:00,f
case_id1398986503,2024-10-01T23:13:09+01:00,g
case_id1398986503,2024-10-01T23:13:09+01:00,K
case_id1398986503,2024-10-01T23:13:09+01:00,E
case_id1398986503,2024-10-01T23:13:09+01:00,A
case_id1324406570,2024-10-01T23:13:09+01:00,e
case_id1324406570,2024-10-01T23:13:09+01:00,F
case_id1324406570,2024-10-01T23:13:09+01:00,f
case_id1324406570,2024-10-01T23:13:09+01:00,g
case_id1324406570,2024-10-01T23:13:09+01:00,K
case_id1324406570,2024-10-01T23:13:09+01:00,E
case_id1324406570,2024-10-01T23:13:09+01:00,A
case_id877238465,2024-10-01T23:13:09+01:00,e
case_id877238465,2024-10-01T23:13:09+01:00,F
case_id877238465,2024-10-01T23:13:09+01:00,f
case_id877238465,2024-10-01T23:13:09+01:00,g
case_id877238465,2024-10-01T23:13:09+01:00,K
case_id877238465,2024-10-01T23:13:09+01:00,E
case_id877238465,2024-10-01T23:13:09+01:00,A
case_id2080722691,2024-10-01T23:13:09+01:00,e
case_id2080722691,2024-10-01T23:13:09+01:00,F
case_id2080722691,2024-10-01T23:13:09+01:00,f
case_id2080722691,2024-10-01T23:13:09+01:00,g
case_id2080722691,2024-10-01T23:13:09+01:00,K
case_id2080722691,2024-10-01T23:13:09+01:00,E
case_id2080722691,2024-10-01T23:13:09+01:00,A
case_id1776854794,2024-10-01T23:13:09+01:00,e
case_id1776854794,2024-10-01T23:13:09+01:00,F
case_id1776854794,2024-10-01T23:13:09+01:00,f
case_id1776854794,2024-10-01T23:13:09+01:00,g
case_id1776854794,2024-10-01T23:13:09+01:00,K
case_id1776854794,2024-10-01T23:13:09+01:00,E
case_id1776854794,2024-10-01T23:13:09+01:00,A
case_id1477250977,2024-10-01T23:13:09+01:00,e
case_id1477250977,2024-10-01T23:13:09+01:00,F
case_id1477250977,2024-10-01T23:13:09+01:00,f
case_id1477250977,2024-10-01T23:13:09+01:00,g
case_id1477250977,2024-10-01T23:13:09+01:00,K
case_id1477250977,2024-10-01T23:13:09+01:00,E
case_id1477250977,2024-10-01T23:13:09+01:00,A
case_id1873680024,2024-10-01T23:13:09+01:00,e
case_id1873680024,2024-10-01T23:13:09+01:00,F
case_id1873680024,2024-10-01T23:13:09+01:00,f
case_id1873680024,2024-10-01T23:13:09+01:00,g
case_id1873680024,2024-10-01T23:13:09+01:00,K
case_id1873680024,2024-10-01T23:13:09+01:00,E
case_id1873680024,2024-10-01T23:13:09+01:00,A
case_id715715285,2024-10-01T23:13:09+01:00,e
case_id715715285,2024-10-01T23:13:09+01:00,F
case_id715715285,2024-10-01T23:13:09+01:00,f
case_id715715285,2024-10-01T23:13:09+01:00,g
case_id715715285,2024-10-01T23:13:09+01:00,K
case_id715715285,2024-10-01T23:13:09+01:00,E
case_id715715285,2024-10-01T23:13:09+01:00,A
case_id750194722,2024-10-01T23:13:09+01:00,e
case_id750194722,2024-10-01T23:13:09+01:00,F
case_id750194722,2024-10-01T23:13:09+01:00,f
case_id750194722,2024-10-01T23:13:09+01:00,g
case_id750194722,2024-10-01T23:13:09+01:00,K
case_id750194722,2024-10-01T23:13:09+01:00,E
case_id750194722,2024-10-01T23:13:09+01:00,A
case_id225454422,2024-10-01T23:13:09+01:00,e
case_id225454422,2024-10-01T23:13:09+01:00,F
case_id225454422,2024-10-01T23:13:09+01:00,f
case_id225454422,2024-10-01T23:13:09+01:00,g
case_id225454422,2024-10-01T23:13:09+01:00,K
case_id225454422,2024-10-01T23:13:09+01:00,E
case_id225454422,2024-10-01T23:13:09+01:00,A
case_id1171479809,2024-10-01T23:13:09+01:00,e
case_id1171479809,2024-10-01T23:13:09+01:00,F
case_id1171479809,2024-10-01T23:13:09+01:00,f
case_id1171479809,2024-10-01T23:13:09+01:00,g
case_id1171479809,2024-10-01T23:13:09+01:00,K
case_id1171479809,2024-10-01T23:13:09+01:00,E
case_id1171479809,2024-10-01T23:13:09+01:00,A
case_id1701204095,2024-10-01T23:13:09+01:00,e
case_id1701204095,2024-10-01T23:13:09+01:00,F
case_id1701204095,2024-10-01T23:13:09+01:00,f
case_id1701204095,2024-10-01T23:13:09+01:00,g
case_id1701204095,2024-10-01T23:13:09+01:00,K
case_id1701204095,2024-10-01T23:13:09+01:00,E
case_id1701204095,2024-10-01T23:13:09+01:00,A
case_id210462210,2024-10-01T23:13:09+01:00,e
case_id210462210,2024-10-01T23:13:09+01:00,F
case_id210462210,2024-10-01T23:13:09+01:00,f
case_id210462210,2024-10-01T23:13:09+01:00,g
case_id210462210,2024-10-01T23:13:09+01:00,K
case_id210462210,2024-10-01T23:13:09+01:00,E
case_id210462210,2024-10-01T23:13:09+01:00,A
case_id1439223262,2024-10-01T23:13:09+01:00,e
case_id1439223262,2024-10-01T23:13:09+01:00,F
case_id1439223262,2024-10-01T23:13:09+01:00,f
case_id1439223262,2024-10-01T23:13:09+01:00,g
case_id1439223262,2024-10-01T23:13:09+01:00,K
case_id1439223262,2024-10-01T23:13:09+01:00,E
case_id1439223262,2024-10-01T23:13:09+01:00,A
case_id1457905753,2024-10-01T23:13:09+01:00,e
case_id1457905753,2024-10-01T23:13:09+01:00,F
case_id1457905753,2024-10-01T23:13:09+01:00,f
case_id1457905753,2024-10-01T23:13:09+01:00,g
case_id1457905753,2024-10-01T23:13:09+01:00,K
case_id1457905753,2024-10-01T23:13:09+01:00,E
case_id1457905753,2024-10-01T23:13:09+01:00,A
case_id1146809851,2024-10-01T23:13:09+01:00,e
case_id1146809851,2024-10-01T23:13:09+01:00,F
case_id1146809851,2024-10-01T23:13:09+01:00,f
case_id1146809851,2024-10-01T23:13:09+01:00,g
case_id1146809851,2024-10-01T23:13:09+01:00,K
case_id1146809851,2024-10-01T23:13:09+01:00,E
case_id1146809851,2024-10-01T23:13:09+01:00,A
case_id632888747,2024-10-01T23:13:09+01:00,e
case_id632888747,2024-10-01T23:13:09+01:00,F
case_id632888747,2024-10-01T23:13:09+01:00,f
case_id632888747,2024-10-01T23:13:09+01:00,g
case_id632888747,2024-10-01T23:13:09+01:00,K
case_id632888747,2024-10-01T23:13:09+01:00,E
case_id632888747,2024-10-01T23:13:09+01:00,A
case_id1294828997,2024-10-01T23:13:09+01:00,e
case_id1294828997,2024-10-01T23:13:09+01:00,F
case_id1294828997,2024-10-01T23:13:09+01:00,f
case_id1294828997,2024-10-01T23:13:09+01:00,g
case_id1294828997,2024-10-01T23:13:09+01:00,K
case_id1294828997,2024-10-01T23:13:09+01:00,E
case_id1294828997,2024-10-01T23:13:09+01:00,A
case_id707476031,2024-10-01T23:13:09+01:00,e
case_id707476031,2024-10-01T23:13:09+01:00,F
case_id707476031,2024-10-01T23:13:09+01:00,f
case_id707476031,2024-10-01T23:13:09+01:00,g
case_id707476031,2024-10-01T23:13:09+01:00,K
case_id707476031,2024-10-01T23:13:09+01:00,E
case_id707476031,2024-10-01T23:13:09+01:00,A
case_id1150423126,2024-10-01T23:13:09+01:00,e
case_id1150423126,2024-10-01T23:13:09+01:00,F
case_id1150423126,2024-10-01T23:13:09+01:00,f
case_id1150423126,2024-10-01T23:13:09+01:00,g
case_id1150423126,2024-10-01T23:13:09+01:00,K
case_id1150423126,2024-10-01T23:13:09+01:00,E
case_id1150423126,2024-10-01T23:13:09+01:00,A
case_id306512511,2024-10-01T23:13:09+01:00,e
case_id306512511,2024-10-01T23:13:09+01:00,F
case_id306512511,2024-10-01T23:13:09+01:00,f
case_id306512511,2024-10-01T23:13:09+01:00,g
case_id306512511,2024-10-01T23:13:09+01:00,K
case_id306512511,2024-10-01T23:13:09+01:00,E
case_id306512511,2024-10-01T23:13:09+01:00,A
case_id608925298,2024-10-01T23:13:09+01:00,e
case_id608925298,2024-10-01T23:13:09+01:00,F
case_id608925298,2024-10-01T23:13:09+01:00,f
case_id608925298,2024-10-01T23:13:09+01:00,g
case_id608925298,2024-10-01T23:13:09+01:00,K
case_id608925298,2024-10-01T23:13:09+01:00,E
case_id608925298,2024-10-01T23:13:09+01:00,A
case_id2119131851,2024-10-01T23:13:09+01:00,e
case_id2119131851,2024-10-01T23:13:09+01:00,F
case_id2119131851,2024-10-01T23:13:09+01:00,f
case_id2119131851,2024-10-01T23:13:09+01:00,g
